,club_name,club_api_id,player_name,age,age_range,position,club_involved_name,fee,transfer_movement,fee_cleaned_millions,league_name,year,season
24867,Genoa CFC,10233,Edoardo Caltabiano,19.0,15-22,Midfielder,OltrepòVoghera,"End of loanSep 1, 2015",in,0.0,Serie A,2015,2015/2016
24868,Genoa CFC,10233,Rolando Mandragora,18.0,15-22,Midfielder,Pescara,"End of loanJan 18, 2016",in,0.0,Serie A,2015,2015/2016
24869,Genoa CFC,10233,Enis Nadarevic,27.0,23-29,Forward,Trapani,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24870,Genoa CFC,10233,Giannis Fetfatzidis,24.0,23-29,Forward,Chievo Verona,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24871,Genoa CFC,10233,Antonio Donnarumma,24.0,23-29,Defender,Bari,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24872,Genoa CFC,10233,Rodney Strasser,25.0,23-29,Midfielder,AS Livorno,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24873,Genoa CFC,10233,Isaac Cofie,23.0,23-29,Midfielder,Chievo Verona,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24874,Genoa CFC,10233,Sebastián Ribas,27.0,23-29,Forward,FC Cartagena,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24875,Genoa CFC,10233,Orlando Held,21.0,15-22,Forward,Vigor Lamezia,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24876,Genoa CFC,10233,Leandro Greco,28.0,23-29,Midfielder,Hellas Verona,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24877,Genoa CFC,10233,Panagiotis Tachtsidis,24.0,23-29,Midfielder,Hellas Verona,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24878,Genoa CFC,10233,Nicola Pasini,24.0,23-29,Defender,Carpi,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24879,Genoa CFC,10233,Francesco Todisco,19.0,15-22,Defender,Mantova FC,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24880,Genoa CFC,10233,Mario Santana,33.0,30+,Forward,Frosinone,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24881,Genoa CFC,10233,Zaine Pierre,21.0,15-22,Midfielder,Aversa Norm.,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24882,Genoa CFC,10233,Riccardo Improta,21.0,15-22,Forward,Bologna,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24883,Genoa CFC,10233,Antonino Ragusa,25.0,23-29,Forward,Vicenza,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24884,Genoa CFC,10233,Marco Albertoni,19.0,15-22,Defender,SPAL,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24885,Genoa CFC,10233,Lukas Zima,21.0,15-22,Defender,Mantova FC,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24886,Genoa CFC,10233,Alberto Marchiori,22.0,15-22,Defender,Mantova FC,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24887,Genoa CFC,10233,Luca Antonelli,28.0,23-29,Defender,AC Milan,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24888,Genoa CFC,10233,Diego Polenta,23.0,23-29,Defender,Nacional,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24889,Genoa CFC,10233,Aleandro Rosi,28.0,23-29,Defender,Fiorentina,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24890,Genoa CFC,10233,Enzo Di Santantonio,19.0,15-22,Midfielder,Mantova FC,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24891,Genoa CFC,10233,Moro Alhassan,21.0,15-22,Midfielder,Vicenza,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24892,Genoa CFC,10233,Francesco Di Marco,19.0,15-22,Defender,Vigor Lamezia,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24893,Genoa CFC,10233,Mauricio Pinilla,31.0,30+,Forward,Atalanta,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24894,UC Sampdoria,9882,Luis Muriel,24.0,23-29,Forward,Udinese Calcio,£10.80m,in,10.8,Serie A,2015,2015/2016
24895,UC Sampdoria,9882,Fernando,23.0,23-29,Midfielder,Shakhtar D.,£7.20m,in,7.2,Serie A,2015,2015/2016
24896,UC Sampdoria,9882,Milan Skriniar,20.0,15-22,Defender,MSK Zilina,£5.40m,in,5.4,Serie A,2015,2015/2016
24897,UC Sampdoria,9882,Ervin Zukanovic,28.0,23-29,Defender,Chievo Verona,£2.95m,in,2.95,Serie A,2015,2015/2016
24898,UC Sampdoria,9882,Lucas Torreira,19.0,15-22,Midfielder,Pescara,£2.70m,in,2.7,Serie A,2015,2015/2016
24899,UC Sampdoria,9882,Alfred Duncan,22.0,15-22,Midfielder,Inter,£2.34m,in,2.34,Serie A,2015,2015/2016
24900,UC Sampdoria,9882,Michele Rocca,19.0,15-22,Midfielder,Inter U19,£900k,in,0.9,Serie A,2015,2015/2016
24901,UC Sampdoria,9882,Pedro Pereira,17.0,15-22,Defender,Benfica U17,£171k,in,0.171,Serie A,2015,2015/2016
24902,UC Sampdoria,9882,Christian Puggioni,34.0,30+,Defender,Chievo Verona,Free Transfer,in,0.0,Serie A,2015,2015/2016
24903,UC Sampdoria,9882,Andrea Coda,30.0,30+,Defender,Udinese Calcio,Free Transfer,in,0.0,Serie A,2015,2015/2016
24904,UC Sampdoria,9882,Jefferson Oliveira,25.0,23-29,Defender,Vicenza,Free Transfer,in,0.0,Serie A,2015,2015/2016
24905,UC Sampdoria,9882,Niklas Moisander,29.0,23-29,Defender,Ajax,Free Transfer,in,0.0,Serie A,2015,2015/2016
24906,UC Sampdoria,9882,Modibo Diakité,28.0,23-29,Defender,Frosinone,Free Transfer,in,0.0,Serie A,2015,2015/2016
24907,UC Sampdoria,9882,Mattia Cassani,31.0,30+,Defender,Parma,Free Transfer,in,0.0,Serie A,2015,2015/2016
24908,UC Sampdoria,9882,Ricardo Álvarez,27.0,23-29,Midfielder,Sunderland,Free Transfer,in,0.0,Serie A,2015,2015/2016
24909,UC Sampdoria,9882,Fabio Quagliarella,33.0,30+,Forward,Torino,Loan,in,0.0,Serie A,2015,2015/2016
24910,UC Sampdoria,9882,Matías Silvestre,30.0,30+,Defender,Inter,Free Transfer,in,0.0,Serie A,2015,2015/2016
24911,UC Sampdoria,9882,Édgar Barreto,30.0,30+,Midfielder,US Palermo,Free Transfer,in,0.0,Serie A,2015,2015/2016
24912,UC Sampdoria,9882,Dodô,23.0,23-29,Defender,Inter,Loan,in,0.0,Serie A,2015,2015/2016
24913,UC Sampdoria,9882,Alberto Brignoli,23.0,23-29,Defender,Juventus,Loan,in,0.0,Serie A,2015,2015/2016
24914,UC Sampdoria,9882,Jacopo Sala,24.0,23-29,Defender,Hellas Verona,Loan,in,0.0,Serie A,2015,2015/2016
24915,UC Sampdoria,9882,Alejandro Rodríguez,24.0,23-29,Forward,Cesena,Loan,in,0.0,Serie A,2015,2015/2016
24916,UC Sampdoria,9882,Carlos Carbonero,25.0,23-29,Midfielder,CA Fénix,Loan,in,0.0,Serie A,2015,2015/2016
24917,UC Sampdoria,9882,Andrea Ranocchia,27.0,23-29,Defender,Inter,Loan,in,0.0,Serie A,2015,2015/2016
24918,UC Sampdoria,9882,Lazaros Christodoulopoulos,28.0,23-29,Forward,Hellas Verona,Loan,in,0.0,Serie A,2015,2015/2016
24919,UC Sampdoria,9882,Mattia Placido,20.0,15-22,Defender,Pistoiese,"End of loanJan 27, 2016",in,0.0,Serie A,2015,2015/2016
24920,UC Sampdoria,9882,Andrea Magrassi,22.0,15-22,Forward,Olhanense,"End of loanJan 12, 2016",in,0.0,Serie A,2015,2015/2016
24921,UC Sampdoria,9882,David Ivan,20.0,15-22,Midfielder,Sampdoria U19,-,in,0.0,Serie A,2015,2015/2016
24922,UC Sampdoria,9882,Edoardo Oneto,19.0,15-22,Forward,Sampdoria U19,-,in,0.0,Serie A,2015,2015/2016
24923,UC Sampdoria,9882,Karlo Lulic,19.0,15-22,Midfielder,Sampdoria U19,-,in,0.0,Serie A,2015,2015/2016
24924,UC Sampdoria,9882,Antonio Cassano,33.0,30+,Forward,Without Club,-,in,0.0,Serie A,2015,2015/2016
24925,UC Sampdoria,9882,Andelko Savic,22.0,15-22,Forward,Lausanne-Sport,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24926,UC Sampdoria,9882,Andrea Magrassi,22.0,15-22,Forward,Martina Franca,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24927,UC Sampdoria,9882,Simone Corazza,24.0,23-29,Forward,Novara,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24928,UC Sampdoria,9882,Francesco Fedato,22.0,15-22,Forward,Modena,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24929,UC Sampdoria,9882,Massimo Volta,28.0,23-29,Defender,Cesena,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24930,UC Sampdoria,9882,Mattia Lombardo,20.0,15-22,Midfielder,Pontedera,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24931,UC Sampdoria,9882,Mirko Eramo,25.0,23-29,Midfielder,Ternana,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24932,UC Sampdoria,9882,Jakub Hromada,19.0,15-22,Midfielder,Pro Vercelli,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24933,UC Sampdoria,9882,Stefano Scappini,27.0,23-29,Forward,Savona,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24934,UC Sampdoria,9882,Gianluca Sampietro,22.0,15-22,Midfielder,Ancona,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24935,UC Sampdoria,9882,Luca Piana,21.0,15-22,Defender,Pistoiese,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24936,UC Sampdoria,9882,Gianluca Sansone,28.0,23-29,Forward,Bologna,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24937,UC Sampdoria,9882,Stefano Beltrame,22.0,15-22,Midfielder,Modena,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24938,UC Sampdoria,9882,Matteo Caracciolo,20.0,15-22,Defender,Monza,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24939,UC Sampdoria,9882,Mattia Placido,20.0,15-22,Defender,Pordenone,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24940,UC Sampdoria,9882,Federico Bonazzoli,18.0,15-22,Forward,Inter,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24941,UC Sampdoria,9882,Davide Gavazzi,29.0,23-29,Midfielder,Ternana,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24942,UC Sampdoria,9882,Fabrice Olinga,19.0,15-22,Forward,FC Viitorul,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24943,UC Sampdoria,9882,José Campaña,22.0,15-22,Midfielder,FC Porto,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24944,UC Sampdoria,9882,Alessandro Martinelli,22.0,15-22,Midfielder,Modena,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24945,UC Sampdoria,9882,Pontons Paz,20.0,15-22,Forward,Petrolero Y,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24946,UC Sampdoria,9882,Gabriele Rolando,20.0,15-22,Midfielder,Como,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24947,UC Sampdoria,9882,Michele Fornasier,21.0,15-22,Defender,Pescara,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24948,UC Sampdoria,9882,Wladimiro Falcone,20.0,15-22,Defender,Como,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24949,UC Sampdoria,9882,Nenad Krsticic,24.0,23-29,Midfielder,Bologna,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24950,UC Sampdoria,9882,Federico Piovaccari,30.0,30+,Forward,SD Eibar,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24951,UC Sampdoria,9882,Simone Dejori,20.0,15-22,Defender,Pavia,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24952,UC Sampdoria,9882,Bartosz Salamon,24.0,23-29,Defender,Pescara,"End of loanJun 30, 2015",in,0.0,Serie A,2015,2015/2016
24953,Inter Milan,8636,Geoffrey Kondogbia,22.0,15-22,Midfielder,Monaco,£32.40m,in,32.4,Serie A,2015,2015/2016
24954,Inter Milan,8636,Ivan Perisic,26.0,23-29,Forward,VfL Wolfsburg,£17.10m,in,17.1,Serie A,2015,2015/2016
24955,Inter Milan,8636,Xherdan Shaqiri,23.0,23-29,Forward,Bayern Munich,£13.50m,in,13.5,Serie A,2015,2015/2016
24956,Inter Milan,8636,Jeison Murillo,23.0,23-29,Defender,Granada CF,£7.20m,in,7.2,Serie A,2015,2015/2016
24957,Inter Milan,8636,Felipe Melo,32.0,30+,Midfielder,Galatasaray,£3.78m,in,3.78,Serie A,2015,2015/2016
24958,Inter Milan,8636,Miranda,30.0,30+,Defender,Atlético Madrid,Loan fee:£3.60m,in,3.6,Serie A,2015,2015/2016
24959,Inter Milan,8636,Davide Santon,24.0,23-29,Defender,Newcastle,£3.33m,in,3.33,Serie A,2015,2015/2016
24960,Inter Milan,8636,Stevan Jovetic,25.0,23-29,Forward,Man City,Loan fee:£2.25m,in,2.25,Serie A,2015,2015/2016
24961,Inter Milan,8636,Éder,29.0,23-29,Forward,Sampdoria,Loan fee:£1.80m,in,1.8,Serie A,2015,2015/2016
24962,Inter Milan,8636,Adem Ljajic,23.0,23-29,Midfielder,AS Roma,Loan fee:£1.58m,in,1.58,Serie A,2015,2015/2016
24963,Inter Milan,8636,Martín Montoya,24.0,23-29,Defender,FC Barcelona,Loan fee:£1.17m,in,1.17,Serie A,2015,2015/2016
24964,Inter Milan,8636,Alex Telles,22.0,15-22,Defender,Galatasaray,Loan fee:£1.17m,in,1.17,Serie A,2015,2015/2016
24965,Inter Milan,8636,Vincenzo Tommasone,20.0,15-22,Forward,Genoa U19,Free Transfer,in,0.0,Serie A,2015,2015/2016
24966,Inter Milan,8636,Rey Manaj,18.0,15-22,Forward,Cremonese,Loan,in,0.0,Serie A,2015,2015/2016
24967,Inter Milan,8636,Francesco Forte,22.0,15-22,Forward,AC Pisa,?,in,0.5848401486988848,Serie A,2015,2015/2016
24968,Inter Milan,8636,Evans Kondogbia,26.0,23-29,Forward,AC Arles,?,in,2.910978260869565,Serie A,2015,2015/2016
